# plWordNet	pol	http://plwordnet.pwr.wroc.pl/wordnet/	wordnet
00589494-n	lemma	mitra
00589691-n	lemma	kalifat
00590148-n	lemma	premierostwo
00591725-n	lemma	dekanat
00591858-n	lemma	dyrektura
00591858-n	lemma	dyrekcja
00591858-n	lemma	dyrektorstwo
00593944-n	lemma	sędziostwo
00594738-n	lemma	magistratura
00595333-n	lemma	burmistrzostwo
00596496-n	lemma	prefektura
00597728-n	lemma	przeorstwo
00598056-n	lemma	profesura
00598056-n	lemma	profesorstwo
00598678-n	lemma	rabinat
00598868-n	lemma	rektorstwo
00604228-n	lemma	synekura
00604228-n	lemma	ciepła posadka
00604228-n	lemma	koryto
00604228-n	lemma	żłób
00604424-n	lemma	marszałkostwo
00606370-n	lemma	rzemiosło
00607374-n	lemma	introligatorstwo
00607775-n	lemma	stolarstwo
00607775-n	lemma	stolarka
00608162-n	lemma	krawiectwo
00608354-n	lemma	architektura wnętrz
00608354-n	lemma	wnętrzarstwo
00608896-n	lemma	murarstwo
00608896-n	lemma	murarka
00609868-n	lemma	garncarstwo
00609868-n	lemma	garncarka
00609953-n	lemma	fach
00609953-n	lemma	zawód
00609953-n	lemma	profesja
00611674-n	lemma	żurnalistyka
00611674-n	lemma	dziennikarstwo
00611674-n	lemma	dziennikarka
00611874-n	lemma	dziennikarstwo gazetowe
00612160-n	lemma	medycyna
00613282-n	lemma	medycyna zapobiegawcza
00613685-n	lemma	ziołolecznictwo
00613685-n	lemma	zielarstwo
00613685-n	lemma	fitoterapia
00613685-n	lemma	ziołoterapia
00617337-n	lemma	triangulacja
00617865-n	lemma	szewstwo
00617989-n	lemma	dekarstwo
00618119-n	lemma	blacharka
00626188-n	lemma	podnoszenie ciężarów
00631887-n	lemma	kosmetologia
00646833-n	lemma	analiza chemiczna
00647147-n	lemma	polarografia
00647919-n	lemma	acydymetria
00648790-n	lemma	analiza kosztów
00649266-n	lemma	analiza techniczna
00649482-n	lemma	spektroskopia
